text,label
깔끔해서 좋긴한데 고리걸지 못하고 제대로 끝까지 안껴져서 빅스비버튼과 볼륨 줄이는버튼이 살짝 닿아서 지멋대로 눌리는게 좀 실망스럽네요,0
교체하는 핀도 들어있어서 편했고 설명이 잘 되어있어요,1
"좋아요. 보기도 좋고, 다만 봉 2개짜리에 비해서 회전이 잘되서 자전거가 잘 돌아가요",1
침대에서 책도 읽고 컴퓨터 작업도 하는데 독서대보다 훨신 활용도가 좋고 크기도 딱이에요,1
루어대 처음 사봐서 ...문의점있어서 톡 남겻더니 친절하게 상담도 해주시고 좋았네요 아직 사용전이긴하지만 사용전부터 기분좋네요 ~~많이 파세요,1
닭껍질이 완전 비추 비추 비추 비추,0
초침이 중앙에 안서요ㅜㅜ,0
생각보다 얇아요 이전에도 이런 디자인 썼었는데,0
"생각보다 괜찮아서 놀랐고, 바지가 작아서 교환했는데 상담원분이 너무너무 친절하고 빠르게 응대해줘서 좋았음.",1
튜브 귀여워요 아직 사용전인데 구멍 안나고 오래 썼음 좋겠네요,0
오우 차스타트부터 다릅니당,1
가방이라고 하기엔... 포대자루 같네욬ㅋ 사지마세요,0
색깔너무 이뻐요 배송도 굿,1
철이다긁혀있고 상태안좋네요 나사도하나는안드가고,0
포장케이스가 깨지고 뜯어진채로 왔어요.. 찝찝하지만 케이스파손은 본체에 이상이 없기때문에 교환사유가 안된다네요ㅜ 물건은좋아요. 큰애때부터 쭉 쓰던거에요,0
배송도 빠르고 가격도 저렴하고 무엇보다 품질이 너무 좋아요,1
일하시는분이벽걸이하나에2시간하고가셨어요 꼼꼼한게 아니라 숙련도 부족으로 분해 조립 하는데 한시간 넘게 소요함,0
6개 시켰는데 배송 관련 문제가 많았고 제품 불량도 두번이나 옴. 교환을 하다가 지쳐 나중에는 한개 취소했음. 다시는 여기서 구입안함,0
배 .빠르고 든든하네요,1
저는 터진거 하나없이 잘 받았습니다! 받자마자 하나 마셔봤는데 배음료같은게 아니라 진짜 과즙맛이라 좋네요,1
낚시좌대 깔판으로 사용할려고 구매합니다 하지만 엣지부분이 약하고 하루사용하니 찢어져 있네요 ㅠ ㅠ,0
가위는 일반 보통가위인데 시중보다 저렴하게 샀어요,1
다녹아서옴,0
모두좋아요 잘삿어요,0
기대를너무많이했나봐요ㅜㅜ,0
"달지않네요. . ,복불복이긴해도. .담엔 동남아가서 먹는거로~",0
어드밴스 블루 2080,0
짱 생각보다 단단하고 잘쓸거같아요 냄새도 안나고 빠른배송에 아직초기라 쓸일이 없지만곧 쓸거 대비해서 주문햇어요 후회없어요!! 잘쓸게요,1
몇개를 사는건지 이쁜건 가져야겠단 욕심이 크네요. 계속 재구매 중입니다.,1
"배송 잘받았습니다. Ps4용으로 사용하려고 주문하였는데, 성능도 만족합니다. 잘 쓸게요. 감사합니다.",1
식용유까지 챙겨주시고 감사합니다 ~~~,1
넓게 소독이되니 좋네요^^,1
안 벗겨지고 찰떡이라 너무 좋아욤,1
날짜와 요일 표시 되는 글자가 너무 적어요. 낮에 밖에서는 거의 안보이네요. 액정 사이즈도 그렇고 남자분들 보다는 여자분들이 어울릴꺼 같네요. 스마트폰 연동 어플은 쓸만하네요,0
어느정도 좀 두어야 강한 알코올 향이 빠지면서 제 향을 내는건 맞지만... 글쎄요 향이 원래 향수랑 비슷하다고까지 생각이 안드는것같기도합니다ㅠㅠ 리뷰를 보고 비싼 정품 향수랑 향이 똑같다길래 호기심에 너무 큰 용량을 샀네요,0
가격대비 좋습니다!! sjdjsksksosissiiddjfjfjksoaskskssksksosiwiwiwiwisjjs,1
배송 상품 모두 만족 입니다.. 많이 파세요....!,1
1회용 찌입니다 1회 사용후 배터리 꼽는 금속단자 바로 부서지내요 내구성 꽝입니다 예전 찌스전자찌가 아닌것 같네요,0
아직 관심은 없는듯 하지만 계속 쥐어주고있어요~,1
레이어로 입기 딱이엥ㅅ,1
다른 사이트에서 구매한 팔찌는 골드볼이 찌그러지거나 깨졌는데 여기팔지는 끈조절부터 골드볼까지 튼튼하고 편하게 잘착용하고 있어요~ 발찌도 있으면 좋을듯해요,1
탈색모라서 그런지 만족감이 없네여,0
모유수유하는데 애기가 먹는양보다 적은것같아서 시켰어요~ 양이 늘기를 바라며~~^^,1
다신 안삼 바느질 개판이네요. 싼게 비지떡이라 반품하기 귀찮아서 그냥 씁니다. 두개짜리는 그럭저럭 씁니다.,0
너무따뜻하고.편해요,1
왜좋은진모르겟어용...쿨링감은..좀잇긴해용,0
추천하고 싶지 않습니다.,0
친구 생일을 위해 준비했는데 독특해서 좋아하네요^^,1
배송기사님 친절하시고 전에 다른제품 샀다가 반품하고 고른제품이라 굉장히 고민하고 구매한 상품이예요 결론적으로 대만족이고 앞으로 가구 볼때도 여기부터 찾아볼거예요 튼튼해서 좋아요,1
저렴하게 샀는데 얇아서 물감하기엔 아쉬운 점이 있어요,1
편의점에서 우연하게 먹었는데 맛있어서 샀어요 짱 맛나요 배달도 빨라 좋네요,1
사진이랑 비슷하긴하나 큰 기대 ㄴ,0
평이 좋아서 샀는데 맛이 없어요,0
별로이무니다,0
잘 안발리고 뻑뻑해서 별로였음,0
구매 후 출조를 기다리는 애타는 마음이네요. 갑오징어.쭈구미 대로 입소문은 자자하니 저 또한 2020년 기대를 품고 구매했네요. 어복 충만장비로 기대됩니다.,1
너무 늦게 와요 거의 한달,0
여행갈때 가져가려고 급하게샀는데 냄새가너무심해서 못가져갔어요 페브리즈뿌리고 2주동안 걸어놨는데도 냄새하나도 안빠졌어요,0
재구매 이번에는박스파손이 좀심하네요.. 택배사가.. 돈받고할텐데..던지거나 대강하니안타깝네요.. 또사러올께요,0
망치에 구멍도 있고 제품 상태는 별로네요,0
마트에서 RC카 구매하고 나서 금방고장 나서 알아보다가 구매하였는데요 금액적으로 얼마차이 안나서 혹시나 했는데 정말만족 스럽습니다 재밌어요 하나더 구매할생각이에요 여친꺼두ㅋㅋ,1
사이즈xl샀는데 너무작아요ㅠ 못입어요,0
두께도 적당.!! 택배비가 착불이라..그건만 빼면 최고,0
빠른배송 감사합니다 하지만 홈페이지에 메인화면 제품을 사려했는데 다른 모델이 왔네요 물론 옵션을 저세히 안본 제탓이 크지만 옵션 선택을 좀더 잘보이게 해주었음 더 좋겠다는 생각이네요,1
"어린이집 낮잠이불 6만원정도 되는거 샀더니 자주 빨고 그래서 그런지 솜이 제각각 놀아서 새로 샀어요. 이건 안그럴것 같아서 사긴했는데, 아직은 모르곘어요. 그래도 푹식푹식해보이고, 촉감도 좋아서 애기가 좋아하네요.",1
"재구매 한번 구매했다가 좋아서 추가구매해요, 컬러도 괜찮고 질감도 좋고 접착력 좋고~",1
건조한 피부에 윤광 나려고 샀어요.파운데이션을 섞어서써도 더 밝아진 느낌은.. 나진 않아요.집앞나갈때나 이것만 쓰면 화사해보여요..,0
쪼금씩 나오나.. 정신건강엔 안좋음,0
제품도 디자인도 좋습니다,1
코로나 감안하더라도 너무한다싶은 최악의 배송. 주문을 받지 말았어야한다고 생각합니다.,0
후기가좋아서 구매했는데 맛있어요 사먹는거랑 똑같아욤^^,1
모기는 잘 못잡네요 ㅠㅠ 날파리는 잘 잡는듯 참고하세요 팬돌아가는 소리도 큰편입니다,0
생각보다 재질이 좋아보이지 않네요,0
한달이 지나니 소음이 발생항네요!!!,0
잘 샀네요~ㅎㅎ 정리 정돈이 잘 안되서 샀는데 이 틀에 넣어 보관하게 되니 너무 깔끔하고 좋네요 ㅎㅎㅎ많이 파세요,1
꿀최고! 추석 선물 뭐사드려야되나 고민 엄청하다가 꿀을 발견하고 싸서 두개 구입했는데엄청들 좋아하십니다 ! 적극추천입니다 !,1
오버핏이랬는데 왤케 작아요?,0
표면이 너무 미끄럽고 두께가 얇음. 딱 싸구려 1회용 수준..,0
깔끔하고 1키로 한번에 다 들어가서 넘좋아요,1
쓰기 편리하고 잘 안찢어져서 아주 좋음,1
광택도 좋고 발림도 좋고 내손톱도 연장손톱도 팁위에도 발림 아주 좋습니다 색도 선명하고 색표에 나온것 처럼 선명하고 이뻐요,1
좋아요 오후에 주문했는데 다행히 다음날 받았어요 아기 첫팬티. 순면100%로 샀어요 어린이집에서 삼각으로 달라고해서 여유있게 두세트샀어요 디자인도 넘 귀여워요~^^,1
유통기한이 2년정도 되네요. 배송 잘 도착했고 금액도 괜찮아요. 오늘 운동갔다가 먹을껀데 맛도 좋았으면 좋겠어요 .,1
선물했는데 인기많은상품이라서 좋아했어요~,1
그냥 그럭저럭 합니다,0
귀엽고예뻐요. 몇개더살게요.,1
스님닽으므스님거같늠,0
여행가려고 구매해서 3박 4일 여행을 다녀왔는데 정말 잘 들고 다녔습니다. 짐도 넉넉하게 들어가고 수납공간 (?)도 많아서 잘 활용했습니다.,1
겉면의 일부가 뜯어져있었습니다. 눈에 많이 띄는 부위가 아니고 귀찮아서 그냥 쓰기로 했어요.,0
좋아요 조금 비쌉니다 하지만 후기들 사진평들 보니 아직 설치 전이긴 하나 상당히 만족할것 같네요 튼튼하길 바랍니다,1
"편리하게 구매, 사용할 수 있어 좋습니다.",1
인스타 광고보고 호기심에 주문했는데 배송을 하루만에 왔으나 ㅋㅋㅋ 냄새가.. 속았네요 ㅋㅋㅋ 전 너무 별로였어오,0
"아주좋아요 경첩이랑 슬라이스도어 굿!! 가구냄새없고 제일 고민해서 고른 가구인데 가성비, 가심비 모두 좋네요! 주문한지 이틀만에 제일 빨리온가구 엄마집도 하나 추가 주문하려구요 수납도 좋습니다 배송기사님 엄청 친절하십니다",1
기대했던것보다 만족합니다. 설치도 쉽고 가격도 만족합니다.,1
배터리 충전 안되서 하루도 못썼습니다.,0
붙이는데 테이프 접착면이 같이 떨어지고 재단하는데 애먹었습니다.,0
생각보다 그지~~ 김서림이 완전하는 않은듯 십내요~,0
싱싱하고 간도 적당해요 익혀서 먹으면 맛있겠어요~,1
벽시계걸려고 사서 사용중인데 아직도 잘 걸려있어요.,1
가격도 좋고 배송이 아주 빠르네요... 다음에도 재구매 하겠습니다...,1
진하지 않고 은은한 향이에요,1
사진 보기보다 작음 가구 야간씩 휘청 뒤틀림,0
그저그래요 ...~~~~~~,0
무슨 배송이 열흘넘게;;;,0
솔직히 좀자주끊겼어요 멘붕올뻔,0
주문한지 일주일도안되었는데 왔네요 집에잘어울려요,1
이정도면 가성비 좋아요...배송도 괜차나요,1
각인도 깔끔하고 제작부터 완성까지 시간도 짧아서 넘 좋았어요! 좋은 상품감사합니다.,1
이불이 퀸사이즈인데도 깃털처럼 가볍고 좋아요 면도좋고 잘시킨거같아요,1
라인이 좀 짱짱해서 그런지 종종 아파요,0
좋아용 좋아요~~ 하ㅏ,1
해외배송이라 배송기간이 좀 걸렸지만 너무 만독합니다!!ㅎㅎㅎ 담엔 바디크림도 같이 주문해서 사용해야겠어용 ㅎㅎ,1
광고만큼은 아니지만 기대치 이하..,0
그립에 표시가 없어 센터 잡기가 어려워요,0
따가워요ㅠㅠㅠ 뭔가 그립감이 불편해요ㅠㅠㅠ,0
너무 무거워요. 거의 애기무게네요,0
스크레치가 있어 아쉽딘,0
다음에 또 사려고욥 위생때문에 팬티는 6개월마다 바꿔줘야한대요6개월마다는 못바꿔줘도 질이 좋아서 계속 여기서 살까해요 ㅋㅋㅋ종류가 좀 더 많음 좋긴하겠어요,1
할아버지 간식으로 좋아요 할아버지 간식으로 구매했어요. ^^ 두유랑 과채믹스랑 심심하실때마다 꺼내드십니다. 다른 설탕 많이 들어간 음료보다 안심하고 먹을 수 있어서 좋아요.,1
예뻐요! 배송이 빨라요,1
배송도 빠르고 디자인도 마음에 들어요! 원단이 부드러워서 꿀잠용으로 딱이에요ㅎㅎ다음에 다른 디자인도 사고싶어요!!,1
배송은살짝늦었지만 잘왔어요~,1
재구매 두개삿다가 넘 조아서 또사오,1
이게뭐죠 다깨져서 오고 하나다시배송해주세요 ㅡㅡ,0
서랍장 안쪽에 양옆으로만 필름 이 붙어있고 안쪽과 앞쪽에는 필름지가 안붙어있어서 까끌 까끌 나무가시가 많아요,0
잘 붙지 않아요ㅠㅠ 붙이고 다음날 봤더니 다 떨어져있어서 속상했어요ㅠㅠ 잘생각해보시고 구입하세요..,0
저는 제대로 차단이 안되네요..불량인가요?,0
잘쓰고있습니다 좋은거같네요,0
김치가 간이 아맞은데다 저장고에서 익은맛이아니예요 겉익어서 너무많이 셔서 찌게 끓여놔도 너무셔서 못 먹겠어요 걱정입니다 어떻게 처리할지,0
만족합니다 배송도 빠르고 가격대비 품절도 좋아요 좀 투박한 느낌도 있는데 신랑은 좋다고하네요 만족합니다,1
사이즈를 잘못사서 사용을 못하네요..,1
잘받았어요 이쁘네요 약간 노란빛도는 화이트입니다,1
와ㅡ 본품부터 샀으면 큰일날뻔;; 스펀지 퍼프라 뜨고;; 무슨 절개형이라 밀착력 좋다고 해서 괜찮을까 싶었는데 너무 별로예요,0
디자인이나 색깔은 깔끔한데. .너무 약하네요 조금 더 튼튼했으면 합니다,0
싸게사서 좋아요 배송빠름,1
18리터 흰색은 사출할때 검정 가루가 들어갔나봐요 군데군데 검은색 점이 보이는데 닦여지지는 않아요 사용하는데는 문제 없을거 같아요,1
핵이뻐요 색!! 역시 색조짱 스틸라ㅠㅠ 색 다 사고싶어여 정말..,1
소금이 빠졋더군요....포장때 확인좀 부탁드려요,0
미니밤호박이 덜 익은것을 따신건지 맛이 없고 어떤것은 못먹을 정도입니다,0
초등학생 친구들 생일선물로 좋아요,1
좋은 상품 빠르고 안전한 배송 감사합니다,1
심플하고 색 무난해서 아빠가 좋아하세요,1
16키로 조금안되게 들어있었어요. 잘 탑니다.,1
오늘 받았어여~~ 퇴근하고 집에가서 함 사용해 봐야겠어요~~~^^ 기대 됩니당!,1
저랑은 좀 안맞네요ㅠ 촉촉한게 잘 안느껴져요ㅠ 흰색으로 다시 구입해봐야 겠어요,0
봉이 휘어있었습니다.. 배송상의 문제인지 생산과정에서의 문제인지 위에 끼우는 봉이 한쪽으로 치우쳐저 있네요ㅠ 교환하는 과정이 번거로와 그냥 쓰려하지만 앞으로 확인 부탁드려요ㅠ,0
재구매 저번에 사고 너무 좋아서 재구매해요,1
장에 좋은거 같아요..감사해요,1
포장도 대충해수 보내주시고^^.. 하나는 깨져서 스프레이액이 다 새서 다른거에 다 뭍고...하나는 아예 빈 깡통으로 오고 너무 하시는거아닌가요ㅠㅠ 다신 안사요..,0
나름 가격대비 무난하네요 ㄴㅅ,1
재구매 항상 주문함.. 쿠폰 사용유무를 알수 있었으면 좋겠음,1
"배송 진짜 마음에 안듭니다. 택배기사님은 전화도 없고 집앞에 물건 던져놓고 가시고, 포장상태도 별로. 조금 더 신경써주셨으면 더 기분좋게 받았을거 같네요 ㅠ",0
