id,text,label,pred
48288,아 요거. . 그냥 한번사본건데 생각보다 화장도잘안지워지고 종이가많이거칠해요. . 좀뻣뻣한물티슈로얼굴문지르는 느낌이라 . . 잘안쓸거같아요. . 배송은빨랐어요. .,0,0
48298,스탠드로 쓸 수 있어서 공간활용에는 좋은데 발열에는 큰 효과 없네요,0,1
48352,상품명 수정하시길. 목화솜 누빔 베개라고 하니 솜하고 같이 주는 줄 알고 주문했는데 커버만 주는거..이제서야 상세페이지의 작은 글 읽고 안주는 줄 알았음 명에 커버 꼭 붙이세요,0,0
48455,한번 반품했는데 다시온것도 왼쪽 누르는게 됐다 안됐다 하네요 귀찮아서 그냥 씁니다,0,0
48474,아앜 일반 소주파입니다!! 한모금 마시고 나니 양주향같은게 나서 매우 당황했어요... 제가 이런 종류의 맛은 잘 몰라서 맛은 평범 드렸구요 배송이나 목넘김은 좋아서 꼼꼼/부드러워요 리뷰 드립니다!! 앞으로 네병 남았네요 ㅎㅎ;;,1,0
48484,냄새가... 냄새를 맡으니 아프고 어지러울정도로 강력한 냄새가 많이 나는데 괜찮은건가요?? 집에 있는 다른 손소독제랑 너무 비교가 되어서여... 부모님께도 보내드렸는데 냄새 너무 심하다고 합니다. 혹시 불량인지 모르겠네요,0,0
48528,절대 사지 마세요. 처참합니다. 사놓고 한달이상 방치했다가 시공할 분들만 사세요. 냄새 말도안되게 납니다. 붙이고 5분도 안되서 다 떼서 내다 버렸습니다. 왠만하면 악평 안다는데.,0,0
48549,여름에 입기 좋아요. 텐션감은 거의 없어요. XL사이즈 허리 34정도되는 것 같아요. 잘 맞아요. 신랑이 마음에 든다고 하면 더 살게요.,1,0
48723,헤헤ㅎㅎ전부터 집에서 콜드브루 해먹고싶었는데 빈플러스가 유명해서 구매했어요ㅎㅎ 디자인도 깔끔하고 좋아요!!,1,1
48738,왠 생 타이어냄새? 고무냄새가 오지게 난다...버리고 싶다...코가 아프다...,0,0
48748,적은양을 발랐는데도 머리카락이 떡 지네요 수분감도 별로 인것 같아서 아직 많이 쓴건 아니지만 비추입니다,0,1
48770,너무 좋아요 크기도 원하는거고 무게도 가볍구요 이유식만들기에 딱이에요,1,0
48806,의자 다리에 나무 오염도 심하고 플라스틱이라 옆에 다 찍혀서 왓어요 중고인줄알앗네여 그냥 귀찮아서 씁니다,0,0
49062,빠른제작 배송 감사합니다. 1건 주문인데도 시안확인도 꼼꼼하게 해주시고배송도빠르고 정말 감사합니다.잘쓰고 다음에 또 주문할게요~,1,1
49193,선반으로된 신발장에만 가능할 것 같고 런닝화처럼 좀 높은 신발은 안들어가서 단화위주로 정리하였는데 살짝의 여유는 생겻네요,0,0
49212,쓸만하네요 질이 떨어지지 않고 쓰기 좋아요 뽑아서 쓰는게 풀어쓰는것 보다는 더 편하구요 도톰하고 먼지도 없고 참 좋아요,1,0
49359,색깔 여러개 샀는데 보드랍고 좋아요. 얇아서 여름에도 신을 수 있을 것 같아요.,1,0
49404,좋아요 색감은 골드보단 별롭니다 ㅋㅋ.. 그리고 느낌이 딱 스포츠 타월이다 하는 느낌이에요 네 스포츠 타월입니다.,1,1
49470,진짜 보들보들 부드러워요 남친껄로샀는데 크게입고싶음 160이상 여자가 입어도 될꺼같아요,1,0
49830,"쿠키앤크림 먹다 이번엔 밀크 초코로 사봤는데, 맛있어요. 단짠단짠. 나눠먹은 친구는 로이스 보다 낫다고 하네요.",1,0
49834,재구매 다 설익었습니다 토마토도 고구마도 이번에 좀 너무 한거같습니다,0,0
50086,전화문의 했을때 95해야된다해서 그걸로 주문했는데 전체적으로 너무커네요 90할려다가 그래도 판매하시는분이 잘아시겠자해서 그걸로했는데 사이즈가 너무커네요,0,0
50282,그냥 먹을땐 조금 시큼했는데 30초 데워먹으니 참 맛있네요^^,1,1
50383,가슴 쪽 단추가 바로 떨어졌네요.. 퀄리티가.. 좀 그래요.. 짧기도 엄청 짧아서 원피스보단 블라우스 느낌이랄까요.. 저한테는 좀 그랬네요,0,0
50393,cj택배 맘에 안드네요 온다간다 말도 없이 계단에 던져 놓구 쿠팡 시켜야 겠어요,0,0
50485,편하기는한데 보정이 안돼고 밴드 부분이 말려서 엄청 불편했습니다.재구매는 하고싶지 않는 제품이고 일본제품이네요...,0,0
50538,20리터 종량제 사이즈 딱이네요. 하나씩 깔끔하게 잘 뽑혀요~,1,1
50539,냉장보관 4주정도 해놓으니 계란이 변질되었네요.. ㅠㅜ 그래도 맛있게 잘 먹었습니다 !,1,1
50789,부모님이 운전하실 때 매번 무릎이 콘솔박스에 닿아 아파하셨는데 아주 유용한 상품이네요.,1,0
51035,"초등 아이 준비물로 주문합니다. 저희때는 리코더,하모니카 까지 했던거 같은데... 요즘은 리코더,대금,소금 까지...여러가지하네요",1,0
51043,정품등록 그냥 간편하게 애플홈페이지에서 진행했습니다 제품 좋아요 잘쓸게요,1,0
51070,마감도 날카롭고 박스가 약한지 부서졋네요 아기가 사용하기에는 위험해 보이네요 조립하다가 손까지 베였네요 ... 번거로워서 그냥 사용해요 ..,0,0
51097,우유에 타도 잘 안풀리고 신타 딸기맛 먹다가 이거 먹으니까 너무 맛이 없어요,0,0
51132,자주 이용하는거라서...일단 발색이 자연스럽구요.지속력이 좋아요. 개인적으로 쿠션보다는 일반 콤팩트 가 더 좋은듯하긴 해요.,1,0
51136,크기화면처림 크고 크기비해 가볍긴해요 근데중국산이네요ㅜㅜ 그럼 가격이별루인듯.....중국산이였슴 안샀승요,0,0
51202,배송5일정도 걸렸는데 무난한거 같고 제품은 참 맘에 드네여ㅎ,1,0
51335,일단 이질감이 없고 간지럽지않아요. 몸에 좋은 느낌을 받았어요.하지만 얇은 만큼 흡수력은 떨어지는 것 같지만 만족합니다.,1,1
51342,예쁜데 좀 약한감?이... 앉을때 좋아요. 역시 밟고 올라가긴 뒤뚱거릴수도...,1,0
51346,짱짱할 줄 알았는데..그렇진 않네요? 몸을 좀 잡아줄줄 알았는데...입은 듯 안입은듯..ㅜㅜ,1,0
51555,한치수 크다고해서 작게시켯더니 딱맞내요! 푿신하고 좋아요!!,1,1
51557,스테이크로도 맛있었구요 불판에 구워 먹났는데 맛있었어요 늘 깔끔하게 장성된 포장과 신선한 재료에 감사합니다,1,0
51598,바퀴가 폭이 넓고 라운드 져 있어서 좋음 은근 힘들고 전신운동 되고 내구성도 좋음 좋은 가격,1,1
51733,예쁘고 시원해요 이 이불 덕에 여름 잘 났어요 집에 놀러와서 자고 간 친구도 이불 너무 좋다고 칭찬했어요. 몸에 안달라 붙고 쾌적한 느낌이라 좋습니다. 색도 환하구요,1,0
51737,가격대비상품 매우훌륭합니다 포장 좋고 다양한 이벤트도 좋습니다 두개바로구매,1,0
51841,의자에 살짝 얼룩이 있었는데 심하지않아서 그냥 조립했어요~~디자인도 이쁘고 같이주문한 테이블이랑도 딱 어울리네요 ㅋㅋ잘쓸게요~,1,1
51888,스테인레스 옆판 마감 제대로 안되서 손 베이고 너무 날카로워서 문의전화했더니 그럴리 없다네요 ㅎㅎ 아크스토브 잘 쓰고있어서 믿고 구매했는데 황당하네요.,0,0
52356,헤드부분이 냄새가 너무 심해요. 2주 넘었는데도 냄새가 빠지지 않아요. 낮에는 문열어놓고 하는데도 쉽게 빠지지 않고 있어요 . 냄새 때문에 목도 아프고 눈도 따가워요..ㅠㅠ 참 난감합니다,0,0
52501,재구매 3번째 재구매 국산종자에 향기가 나고 구수한 맛이 일품 강추합니다,1,0
52562,저렴해서 샀는데 그저그래요.실물로 봤다면 싸도 안샀을거예요.블랙은 블랙이 아니예요.혼밥할때 쓰면 괜찮을지도 모르겠어요,0,0
52755,배송이 별로에요 테두리 부분 깨져서 왔어요 귀찮아서 그냥 써요,0,0
52957,회사서 배고플때 먹으려고 샀는데 그때마다1~2개씩 먹으면 좋네요~^^,1,1
53005,스크류백 오프너는 고정이 안됨. 2천원짜리 고철덩이 샀음.,0,0
53160,진짜 주의해서 끼우셔야 할것 같아요 끼우면서 바로 파손됐어요!,0,1
53177,좋ㅇ요 종아리 집중공력 좋네요 배송도 아주 빨랏답니다 저렴하고 배송칼배송 다리스트레칭 알빼가에 혀고적간ㅅ합ㅇㄷ,1,0
53181,일단 견주 입장에서도 착용하기 간편하고 강아지 같은경우는 아래에서 위로 채우다보니 겁먹는게 덜해서 좋아요,1,0
53240,드롱기세트 딱 알맞게 들어가고 밑에 수납공간도 넉넉해서 좋아요^ㅇ^,1,1
53265,주문오후 늦게 했는데 다음날 일찍 배송되서 넘 좋았고. 가성배 대비 아주 만족합니다~,1,1
53313,폭사이즈를 제대로안보고샀더니.. 좀 좁아서아쉽고요 그외 배송상태.ㅈ상품상태. 무늬 등등 모두 맘에듭니다,1,0
53396,검수엄청 꼼꼼히해주시고 친절하세요~~~반품교환하는데도 배송비 줄여주실려고 사장님께서 많이 신경써주셨어요!그리고 늦게 연락드렸는데도 받아주셔서 감사합니다^^,1,1
53583,막걸리는 잘 안먹는데 막걸리 전문점에서 먹어보고 반해서 검색주문 치즈막걸리 혹은 밀키스 같은 크리미한 막걸리고 매운음식이랑 잘 어울리는듯! 포장도 예뻐요~,1,1
53643,맛있긴한데 먹다가 뭔가 돌인가? 뭔지 씹혔어요ㅠ 맛있는것도 좋지만 위생도 좋았으면 합니다,0,0
53690,재구매 재구매했어요 엄마가잠이 잘온다고 하셔서 또 시켜드렸어요~~!!,1,1
53835,배송이 빠르고 포장도 깔끔하고 진짜 재미있게 요리하고 맛나게 먹었네요,1,0
53864,배송 실화인가요? 로켓인줄요. 어제 오후에 주문했는데 쫌전에 도착ㅋㅋ 한봉 뜯었어용~ 인터넷에서 제일 저렴해서 주문했는데 빠른 배송과 고소한 맛은 덤이네요~ 여기서 두번세번 시켜먹겠습니다. 다른것두 팔아주세요~~ 정말정말 감사합니당^-^,1,1
54064,배송기사가 마음대로 편의점에 맡기고 문자만 딸랑고내놓고 이후에전화했는데 안받고 택배회사때문에 완전기분더럽네여~~!!,0,1
54081,ㅎ 돈으까워용 고정도 잘 안되고 비싸기만하고..; 재구매는 있을리가..;;;;;;;;,0,0
54261,배송이 무지 빠르고 장수풍뎅이에 대해서 잘 모르는ㄷ니ㅣ 친절히 알려주셔서 좋았습니다. 아이들이 무척 좋아하네요.,1,0
54504,좋게 구매했는데 ㅎ 제품12개씩 4종류 산게 다르게왔어요(뽀로로 바나나 9개 밀크 14개 포도 13개 사과 12개),0,0
54683,하자있는 제품들만 파나봐요. 흠이 없는 그릇이 없네요. 반품 귀찮아서 그냥 쓰지만 좀 너무하다 싶네요,0,0
54969,아들친구가 s보드 타는거보고 좋은거 산다고 최신꺼 샀다 낭패봤음ㅡㅅㅡ 너무 무거워서 발목아프다고 하루타고는 창고행 옛날에 나온 가벼운 s보드 그게 애들 타기 좋음,0,0
55222,재구매 두번째 주문입니다. 제품 튼튼하고 가격 착하고 원색도 좋고 무늬도 예뻐요. 배송은 5일 걸리네요. 필요하면 다음에 또 주문하려구요. 사업 번창하세요^^,1,1
55326,너무 좋아요~원단도 좋고 색감도 유지가 잘 됩니다~블랙 화이트 청 하의에 받쳐입기도 너무 좋고 시원해보이면서 메이크업까지 화사해지는 색삼에 자꾸 손이가요~잘입고잇습니다^^,1,1
55484,지금 2통째에 3통구입요. 전 주름개선에 효과 있는듯하네용~ 감사해용,1,1
55550,배송도 느리고... 왜 베이지 제품이 왔는지도 모르겠고... 군데군데 보이는 작은 하자들 하며... 그냥 실망,0,0
55698,"배송이 빨랐구요, 버섯이 귀엽고 내부 포장상태가 깨끗해서 좋았습니다. 선물하려고 보자기도 샀는데..제가 너무 이쁘게 잘묶어서 선물이 더 이뻐졌어요~~~ 좋은 상품 감사합니다!",1,1
55837,귀마개는 비추 합니다 흘러 내려요 귀에 장착하니 서서히 내려 가서 턱까지 내려 갑니다 왜 미끄러지는......,0,0
56094,기타에 쓰기에 너무작아서 버렸어요.몇천원되는것 반품하기도 뭐하고..우쿠렐레 정도는 되는데 기타에 쓰기엔 적합치않아요,0,0
56127,9호구입 배송빠름 바이닐409호 느낌인줄알고겟했는데 쨍한 레드립이네요 핑크빛이많이돌아요 바뀐브러쉬때문인지 소량만발라도 발색쩔고 풀립할수있네요 단점은 너무잘묻어나와서 민망함ㅋㅋ,1,0
56194,깔끔하니 예뻐요 크기도 적당하구 뚜껑열이 자주있는데 여는게 힘들어요ㅜ,1,0
56198,이건 또 길게 왔습니다. 귀찮으니 핀으로 고정해서 줄이던가해야겠어요.,0,1
56211,"후... 3개 주문했는데, 하나는 안에 심이 이미 다 부러져있어서^_ㅠ 끝까지 깎기만 하고 버렸고요. 두번째 제품도 반은 버렸어요. 마지막 제품은 아직 안깎았는데 모르겠네요. 진짜 아이스크림을 사먹고말지... 너무 돈아까워요",0,1
56315,재구매 결론은 아무효과 없었어요 이거저거 많이먹어봤지만 속는셈치고 또 먹었는데 보조제는 보조제일뿐 앞으론 절대 보조제에 돈 안쓸겁니다~ 참고로 잔티젠과 칼로바이 같이먹었는데도 효과없네요,0,1
56357,ㅡㅡ냄새 독해요 냄새 안빠져서 식초+물 해서 종일 베란다에서 못나와요 3일정도는 냄새 심해서 숨도 못쉬고 암걸리겠다 정도로 생각들었어요 너무독해서 와 독해도 너무 독하네 냄새 빠지긴 빠져요? 볘란다에서 나올 생각도 못해요.,0,0
56558,추운날 따끈하게 타 마셔도 좋았지만 샐러드소스로 먹으니 정말 상큼하게 맛있더라구요. 올겨울 잘 먹겠네요~,1,1
56637,산지 며칠 안된거같은데 .. 벌써 변색이 있네요 .. 실버샀어야했나바요,0,0
56650,"가볍고 휴대하기 좋아요 스타벅스 자주가는데, 리유저블컵 들거가서 별하나 더 받을수 있어서 좋네요",1,0
56695,맛은 있어요. 근데 양이 너무 적습니다. 손가락 한마디 크기로 잘랐을때 한팩에 10점이 안나오네요. 양에 비해서 가격이 높네요.,0,0
56928,두 달 넘게 기다려서 배송 받았습니다. 배송 문의에 대한 판매자의 대응도 매우 불만족스러웠습니다.,0,0
56999,못쓰는 아이템!! 어디에도 장착할수가 없습니다. 킥보드에 설치하려고 구입했는것인데 뭐시 안맞네요 ㅋㅋ 버려야 쓰것어요 ㅋ 어디 재활용도 안되지 싶네요. 이런건 안 파는게 도움되실것 같아요!~,0,1
57123,좋아요 색도 예쁘고 아이가 좋아할 것 같아요! 좋은 가격에 잘 산 거 같아요~! 잘 쓰겟습니당!!,1,1
57209,매번 스티로폼 박스에 아이스팩과 함께 담겨져 옵니다. 날씨가 추운 탓인지 문 밖에서 반나절이나 있었는데도 꽝꽝 얼어있었습니다. 전골용으로 구매했는데 맛있었습니다. 다음에 또 구매할게요.,1,0
57344,뿌릴때마다 너무 잘세요 ㅠㅠㅠ 뿌리는게반 흐르는게 반이에요,0,0
57383,"돈아까움..약간..방탄쪼끼같은 느낌. 내가원한건 이런 방탄조끼가 아니라 스포츠브라 였는데, 패드도 너무 저렴해보이고 에휴",0,0
57544,빠른배송은좋아요 레깅스가 있어서 좋을 줄 알았는데 레깅스가 너무 헐렁헐렁 하고 너무 짧아서 편하게 앉지는 못 하겠네요 생각보다 별로네요,0,0
57564,차콜그레이인데 색상도 별로지만 흰색반점들이 나있는데 최악입니다ㅜㅜ 다이소에 물량이 없어서 주문했는데 가격 비슷하고 질은 떨어지고 참...,0,0
